"","N50"
"7895",61.8895673125587
"7896",214.032908086784
"7897",141.296299283013
"7898",74.2590803764144
"7899",93.5011950928781
"7900",122.067957364315
"7901",166.525774472291
"7902",82.9808801385903
"7903",252.175930726837
"7904",133.616262647245
"7905",93.5011950928781
"7906",152.573166564633
"7907",136.12732234209
"7908",215.961552458696
"7909",108.153162666195
"7910",141.296299283013
"7911",199.050871415773
"7912",144.360784831837
"7913",144.360784831837
"7914",125.101693058131
"7915",128.07261431177
"7916",462.803600967864
"7917",60.2290658193083
"7918",70.8338032360446
"7919",130.372463208369
"7920",215.961552458696
"7921",125.193691869087
"7922",184.923006851867
"7923",93.2657868474082
"7924",153.236205355862
"7925",179.950397729243
"7926",144.360784831837
"7927",154.297561136741
"7928",178.304668836134
"7929",67.2128343831336
"7930",124.447869535553
"7931",144.360784831837
"7932",106.325166518032
"7933",220.567709809785
"7934",312.167754057442
"7935",70.8338032360446
"7936",56.8353056293909
"7937",144.360784831837
"7938",149.995962224953
"7939",147.660840403503
"7940",88.9739008993032
"7941",187.754345071017
"7942",63.3643892657489
"7943",144.552271749153
"7944",253.588922543042
"7945",100.251907502601
"7946",133.616262647245
"7947",96.9362447046597
"7948",361.562585350068
"7949",175.370843275589
"7950",352.94520310414
"7951",164.963307873352
"7952",100.251907502601
"7953",130.372463208369
"7954",154.297561136741
"7955",199.532678645389
"7956",230.375441060516
"7957",45.1893681627211
"7958",231.963147213079
"7959",114.215534289637
"7960",214.032908086784
"7961",175.370843275589
"7962",118.586641187902
"7963",186.119240802335
"7964",73.429363520417
"7965",192.391142716376
"7966",108.153162666195
"7967",209.473660395795
"7968",300.951338527486
"7969",112.475029690308
"7970",144.360784831837
"7971",139.028185213322
"7972",215.961552458696
"7973",163.40826199631
"7974",214.032908086784
"7975",187.754345071017
"7976",148.205355344474
"7977",207.8097526774
"7978",44.6015097601759
"7979",151.364615670402
"7980",153.236205355862
"7981",85.6294131040806
"7982",280.027090409358
"7983",77.7651795628309
"7984",157.142052358161
"7985",96.9362447046597
"7986",184.923006851867
"7987",108.153162666195
"7988",144.360784831837
"7989",215.961552458696
"7990",261.89037007261
"7991",255.256074268573
"7992",211.062847177408
"7993",38.1625634024354
"7994",216.98041965326
"7995",220.567709809785
"7996",205.49774438447
"7997",272.516337750308
"7998",164.963307873352
"7999",110.878113024881
"8000",148.205355344474
"8001",55.1526757879323
"8002",30.4489621062621
"8003",99.978668640412
"8004",77.7840299829424
"8005",176.570083097847
"8006",141.296299283013
"8007",184.923006851867
"8008",243.876213707109
"8009",122.750118434087
"8010",269.678142863067
"8011",373.537049297971
"8012",84.0648207295547
"8013",96.9362447046597
"8014",242.213537644546
"8015",128.07261431177
"8016",141.296299283013
"8017",70.1159789893265
"8018",157.147912105339
"8019",134.915850201462
"8020",214.032908086784
"8021",114.755137939376
"8022",130.990642798436
"8023",187.754345071017
"8024",176.570083097847
"8025",51.9173103130305
"8026",187.754345071017
"8027",207.8097526774
"8028",302.042922896699
"8029",133.616262647245
"8030",130.372463208369
"8031",148.205355344474
"8032",214.032908086784
"8033",158.822592818681
"8034",96.660948879573
"8035",42.8801024217749
"8036",125.101693058131
"8037",163.40826199631
"8038",122.067957364315
"8039",108.153162666195
"8040",189.164214140523
"8041",144.870634628143
"8042",111.113564963596
"8043",223.456330340117
"8044",64.5019558935247
"8045",105.116024869835
"8046",124.447869535553
"8047",96.8257935729829
"8048",108.375982267035
"8049",112.475029690308
"8050",14.0819022728535
"8051",83.0588363966077
"8052",179.950397729243
"8053",242.213537644546
"8054",74.7937557347631
"8055",266.239044083322
"8056",179.950397729243
"8057",224.347790496126
"8058",70.8338032360446
"8059",111.113564963596
"8060",130.372463208369
"8061",95.2638170553176
"8062",214.032908086784
"8063",99.9562490712449
"8064",189.164214140523
"8065",125.101693058131
"8066",106.325166518032
"8067",124.447869535553
"8068",148.205355344474
"8069",73.429363520417
"8070",253.588922543042
"8071",215.961552458696
"8072",184.923006851867
"8073",189.164214140523
"8074",124.782411929089
"8075",55.1526757879323
"8076",48.8401728530014
"8077",179.902036073926
"8078",85.6294131040806
"8079",112.475029690308
"8080",134.915850201462
"8081",130.372463208369
"8082",67.2723059783005
"8083",269.678142863067
"8084",184.923006851867
"8085",74.4834809520574
"8086",264.283766269483
"8087",133.616262647245
"8088",114.755137939376
"8089",199.532678645389
"8090",79.2530394549715
"8091",108.153162666195
"8092",114.755137939376
"8093",110.878113024881
"8094",92.2243987105414
"8095",176.570083097847
"8096",202.323881303622
"8097",269.678142863067
"8098",124.782411929089
"8099",175.370843275589
"8100",164.963307873352
"8101",122.750118434087
"8102",130.372463208369
"8103",125.101693058131
"8104",215.961552458696
"8105",253.588922543042
"8106",69.0541152086771
"8107",99.9562490712449
"8108",73.429363520417
"8109",93.5011950928781
"8110",221.999060639443
"8111",122.067957364315
"8112",79.4092031029373
"8113",577.847881404999
"8114",153.236205355862
"8115",147.435136763337
"8116",179.950397729243
"8117",149.583149591986
"8118",147.371614757809
"8119",112.865370052266
"8120",108.153162666195
"8121",153.236205355862
"8122",269.678142863067
"8123",215.961552458696
"8124",122.692175914444
"8125",212.258839374734
"8126",201.222140782313
"8127",176.570083097847
"8128",71.2399029412783
"8129",130.635541496756
"8130",133.669923288522
"8131",202.627727797962
"8132",187.754345071017
"8133",141.296299283013
"8134",58.0404454371243
"8135",128.07261431177
"8136",164.963307873352
"8137",124.447869535553
"8138",122.692175914444
"8139",96.8257935729829
"8140",263.721391205395
"8141",179.950397729243
"8142",155.897284125284
"8143",122.692175914444
"8144",184.006645774129
"8145",312.167754057442
"8146",249.731043473608
"8147",167.977412049066
"8148",209.473660395795
"8149",192.810464867088
"8150",130.885886917097
"8151",157.147912105339
"8152",192.810464867088
"8153",122.692175914444
"8154",187.754345071017
"8155",96.9362447046597
"8156",141.296299283013
"8157",166.525774472291
"8158",64.3346986970086
"8159",41.5946958289353
"8160",44.6015097601759
"8161",220.567709809785
"8162",111.113564963596
"8163",155.882085633096
"8164",114.755137939376
"8165",141.296299283013
"8166",187.754345071017
"8167",118.586641187902
"8168",136.12732234209
"8169",179.503855295412
"8170",114.755137939376
"8171",173.232657239146
"8172",177.486167173287
"8173",130.372463208369
"8174",125.101693058131
"8175",157.492510711755
"8176",214.032908086784
"8177",211.062847177408
"8178",60.2290658193083
"8179",263.237620310765
"8180",224.347790496126
"8181",92.2243987105414
"8182",266.239044083322
"8183",118.586641187902
"8184",218.465076767527
"8185",184.923006851867
"8186",293.912775472635
"8187",187.754345071017
"8188",144.360784831837
"8189",230.375441060516
"8190",108.153162666195
"8191",153.236205355862
"8192",242.213537644546
"8193",43.2079852883184
"8194",179.950397729243
"8195",377.229317783376
"8196",96.9362447046597
"8197",104.255610804627
"8198",114.755137939376
"8199",141.296299283013
"8200",154.297561136741
"8201",144.870634628143
"8202",169.142250476653
"8203",88.1165501147955
"8204",163.40826199631
"8205",148.821527509773
"8206",112.475029690308
"8207",70.8338032360446
"8208",128.07261431177
"8209",132.539979608574
"8210",184.923006851867
"8211",215.961552458696
"8212",133.669923288522
"8213",111.113564963596
"8214",153.236205355862
"8215",144.552271749153
"8216",77.7840299829424
"8217",130.372463208369
"8218",269.678142863067
"8219",26.2643405610539
"8220",187.754345071017
"8221",83.1338101578201
"8222",93.5011950928781
"8223",95.2638170553176
"8224",179.950397729243
"8225",100.251907502601
"8226",122.692175914444
"8227",169.142250476653
"8228",112.475029690308
"8229",112.475029690308
"8230",384.428213505315
"8231",106.325166518032
"8232",105.116024869835
"8233",128.07261431177
"8234",51.7297449428015
"8235",89.6510244425527
"8236",92.2243987105414
"8237",96.9362447046597
"8238",77.7651795628309
"8239",96.9362447046597
"8240",267.516758931437
"8241",157.142052358161
"8242",175.370843275589
"8243",41.3660987518986
"8244",202.627727797962
"8245",184.923006851867
"8246",242.213537644546
"8247",132.190546105722
"8248",124.782411929089
"8249",64.2370083589316
"8250",134.915850201462
"8251",81.3833214546226
"8252",211.062847177408
"8253",252.175930726837
"8254",122.067957364315
"8255",69.0541152086771
"8256",132.539979608574
"8257",164.963307873352
"8258",302.042922896699
"8259",202.323881303622
"8260",169.142250476653
"8261",263.237620310765
"8262",190.532195986678
"8263",105.116024869835
"8264",266.239044083322
"8265",105.116024869835
"8266",211.062847177408
"8267",214.032908086784
"8268",192.391142716376
"8269",154.297561136741
"8270",450.34516057525
"8271",214.032908086784
"8272",112.865370052266
"8273",60.8201793338359
"8274",112.475029690308
"8275",174.779928758231
"8276",130.759456788892
"8277",148.205355344474
"8278",223.456330340117
"8279",175.370843275589
"8280",252.175930726837
"8281",130.990642798436
"8282",124.782411929089
"8283",85.6294131040806
"8284",29.4737792048683
"8285",269.678142863067
"8286",178.304668836134
"8287",166.525774472291
"8288",122.750118434087
"8289",192.973747076561
"8290",141.296299283013
"8291",125.101693058131
"8292",108.153162666195
"8293",106.325166518032
"8294",89.6510244425527
"8295",157.492510711755
"8296",304.216958071542
"8297",215.961552458696
"8298",199.532678645389
"8299",218.465076767527
"8300",157.147912105339
"8301",134.915850201462
"8302",175.370843275589
"8303",211.062847177408
"8304",108.153162666195
"8305",157.142052358161
"8306",263.237620310765
"8307",111.113564963596
"8308",84.8195966551447
"8309",108.153162666195
"8310",157.492510711755
"8311",84.8195966551447
"8312",155.897284125284
"8313",187.754345071017
"8314",112.475029690308
"8315",164.963307873352
"8316",141.296299283013
"8317",219.67384756607
"8318",223.456330340117
"8319",100.251907502601
"8320",164.963307873352
"8321",184.923006851867
"8322",96.9362447046597
"8323",252.175930726837
"8324",69.0541152086771
"8325",136.12732234209
"8326",147.371614757809
"8327",154.297561136741
"8328",214.032908086784
"8329",112.475029690308
"8330",157.492510711755
"8331",112.475029690308
"8332",89.3606092819857
"8333",83.0588363966077
"8334",221.999060639443
"8335",96.0699589900694
"8336",105.116024869835
"8337",70.8338032360446
"8338",122.750118434087
"8339",163.40826199631
"8340",93.5011950928781
"8341",139.028185213322
"8342",290.168680706654
"8343",130.759456788892
"8344",125.101693058131
"8345",125.101693058131
"8346",93.5011950928781
"8347",89.3606092819857
"8348",85.9702332140678
"8349",154.297561136741
"8350",226.316524493065
"8351",136.12732234209
"8352",157.492510711755
"8353",148.205355344474
"8354",290.596098664425
"8355",291.951095162162
"8356",141.296299283013
"8357",115.655786615272
"8358",99.08026523967
"8359",81.3833214546226
"8360",70.8338032360446
"8361",349.406720368694
"8362",92.2243987105414
"8363",211.062847177408
"8364",177.486167173287
"8365",93.2657868474082
"8366",163.40826199631
"8367",215.961552458696
"8368",223.456330340117
"8369",92.2243987105414
"8370",214.032908086784
"8371",155.897284125284
"8372",64.3346986970086
"8373",54.1585852626905
"8374",211.062847177408
"8375",125.101693058131
"8376",122.692175914444
"8377",437.399807875456
"8378",361.562585350068
"8379",96.8257935729829
"8380",44.6015097601759
"8381",122.692175914444
"8382",80.9417196280053
"8383",105.116024869835
"8384",93.8296857208518
"8385",173.650552017419
"8386",112.475029690308
"8387",92.2243987105414
"8388",84.8195966551447
"8389",187.754345071017
"8390",151.364615670402
"8391",133.616262647245
"8392",625.608209159129
"8393",157.147912105339
"8394",96.0699589900694
"8395",133.669923288522
"8396",144.360784831837
"8397",218.465076767527
"8398",139.012878936926
"8399",96.9362447046597
"8400",83.0588363966077
"8401",394.953185328707
"8402",105.116024869835
"8403",184.923006851867
"8404",184.006645774129
"8405",179.950397729243
"8406",230.375441060516
"8407",149.995962224953
"8408",124.447869535553
"8409",187.754345071017
"8410",70.8338032360446
"8411",186.119240802335
"8412",312.415658907523
"8413",122.692175914444
"8414",96.0699589900694
"8415",83.0588363966077
"8416",187.754345071017
"8417",85.2678158930501
"8418",149.995962224953
"8419",155.897284125284
"8420",211.062847177408
"8421",226.316524493065
"8422",223.456330340117
"8423",99.9562490712449
"8424",128.07261431177
"8425",211.062847177408
"8426",394.738995918025
"8427",242.213537644546
"8428",85.6294131040806
"8429",124.447869535553
"8430",144.360784831837
"8431",85.6294131040806
"8432",50.8885102597346
"8433",121.496558012576
"8434",77.7651795628309
"8435",141.296299283013
"8436",148.205355344474
"8437",176.570083097847
"8438",163.40826199631
"8439",269.678142863067
"8440",252.175930726837
"8441",108.153162666195
"8442",187.754345071017
"8443",269.198935130606
"8444",69.0541152086771
"8445",125.101693058131
"8446",315.372134635087
"8447",179.950397729243
"8448",125.101693058131
"8449",108.375982267035
"8450",88.7206283162328
"8451",115.655786615272
"8452",141.296299283013
"8453",119.059415859938
"8454",202.323881303622
"8455",108.153162666195
"8456",317.817442847687
"8457",323.467886673675
"8458",96.9362447046597
"8459",155.897284125284
"8460",141.296299283013
"8461",122.692175914444
"8462",141.296299283013
"8463",93.8296857208518
"8464",96.8257935729829
"8465",192.391142716376
"8466",312.167754057442
"8467",184.923006851867
"8468",85.9702332140678
"8469",204.270380776996
"8470",56.2647195927331
"8471",134.915850201462
"8472",199.532678645389
"8473",56.2647195927331
"8474",96.9362447046597
"8475",214.032908086784
"8476",130.759456788892
"8477",10.0906733894412
"8478",164.963307873352
"8479",132.539979608574
"8480",108.153162666195
"8481",82.2001010461658
"8482",77.7651795628309
"8483",125.101693058131
"8484",201.222140782313
"8485",93.5011950928781
"8486",179.950397729243
"8487",221.999060639443
"8488",192.973747076561
"8489",187.754345071017
"8490",87.8718832791181
"8491",202.323881303622
"8492",187.754345071017
"8493",100.251907502601
"8494",179.503855295412
"8495",148.205355344474
"8496",110.878113024881
"8497",83.1338101578201
"8498",95.2638170553176
"8499",108.153162666195
"8500",144.360784831837
"8501",176.570083097847
"8502",69.0541152086771
"8503",134.915850201462
"8504",104.255610804627
"8505",115.655786615272
"8506",148.205355344474
"8507",139.028185213322
"8508",148.205355344474
"8509",263.237620310765
"8510",224.733966066885
"8511",305.492816697264
"8512",184.923006851867
"8513",83.0588363966077
"8514",85.2678158930501
"8515",124.782411929089
"8516",184.923006851867
"8517",99.9562490712449
"8518",215.961552458696
"8519",255.256074268573
"8520",148.205355344474
"8521",112.475029690308
"8522",64.3346986970086
"8523",41.3660987518986
"8524",85.2678158930501
"8525",128.07261431177
"8526",157.492510711755
"8527",187.754345071017
"8528",105.116024869835
"8529",106.325166518032
"8530",122.692175914444
"8531",148.205355344474
"8532",153.236205355862
"8533",187.754345071017
"8534",269.678142863067
"8535",290.596098664425
"8536",179.950397729243
"8537",136.821232305206
"8538",184.923006851867
"8539",361.562585350068
"8540",92.2243987105414
"8541",263.237620310765
"8542",144.552271749153
"8543",122.067957364315
"8544",144.360784831837
"8545",157.142052358161
"8546",17.8177451849241
"8547",315.372134635087
"8548",211.062847177408
"8549",136.12732234209
"8550",163.497995865296
"8551",97.686138225303
"8552",89.6510244425527
"8553",175.370843275589
"8554",173.587321327608
"8555",108.153162666195
"8556",83.0588363966077
"8557",112.475029690308
"8558",122.692175914444
"8559",156.684566512737
"8560",96.0699589900694
"8561",81.3833214546226
"8562",114.215534289637
"8563",220.567709809785
"8564",64.3346986970086
"8565",95.2638170553176
"8566",149.995962224953
"8567",122.692175914444
"8568",148.205355344474
"8569",111.113564963596
"8570",75.8921621224215
"8571",363.184348969706
"8572",89.6510244425527
"8573",63.3643892657489
"8574",317.986448565349
"8575",179.503855295412
"8576",73.429363520417
"8577",152.573166564633
"8578",85.2678158930501
"8579",229.553985900813
"8580",141.296299283013
"8581",315.372134635087
"8582",59.8738324657526
"8583",29.4737792048683
"8584",17.7875168675666
"8585",95.2638170553176
"8586",128.07261431177
"8587",56.8353056293909
"8588",133.616262647245
"8589",272.516337750308
"8590",24.1115497344811
"8591",144.552271749153
"8592",204.270380776996
"8593",141.296299283013
"8594",106.325166518032
"8595",133.669923288522
"8596",111.113564963596
"8597",84.8195966551447
"8598",96.8257935729829
"8599",312.167754057442
"8600",218.465076767527
"8601",148.821527509773
"8602",153.236205355862
"8603",317.817442847687
"8604",73.3731953817584
"8605",154.297561136741
"8606",122.067957364315
"8607",132.539979608574
"8608",169.142250476653
"8609",189.164214140523
"8610",394.953185328707
"8611",125.101693058131
"8612",312.167754057442
"8613",95.2638170553176
"8614",122.692175914444
"8615",214.032908086784
"8616",199.532678645389
"8617",96.9362447046597
"8618",252.175930726837
"8619",255.256074268573
"8620",104.255610804627
"8621",153.236205355862
"8622",155.897284125284
"8623",312.167754057442
"8624",124.447869535553
"8625",154.297561136741
"8626",130.635541496756
"8627",179.503855295412
"8628",163.40826199631
"8629",106.325166518032
"8630",173.232657239146
"8631",96.9362447046597
"8632",95.2638170553176
"8633",218.465076767527
"8634",326.637688370837
"8635",184.923006851867
"8636",69.0541152086771
"8637",88.7206283162328
"8638",56.8353056293909
"8639",84.6224575898135
"8640",88.7206283162328
"8641",56.8353056293909
"8642",112.475029690308
"8643",167.977412049066
"8644",177.486167173287
"8645",136.12732234209
"8646",207.545140046357
"8647",166.525774472291
"8648",64.3346986970086
"8649",263.721391205395
"8650",141.296299283013
"8651",83.1338101578201
"8652",108.153162666195
"8653",134.915850201462
"8654",186.119240802335
"8655",158.822592818681
"8656",74.1592912093616
"8657",155.897284125284
"8658",175.370843275589
"8659",204.740988053104
"8660",108.375982267035
"8661",312.167754057442
"8662",166.505417708467
"8663",96.9362447046597
"8664",153.236205355862
"8665",114.215534289637
"8666",44.6015097601759
"8667",272.516337750308
"8668",257.056426384223
"8669",148.205355344474
"8670",175.370843275589
"8671",141.296299283013
"8672",122.750118434087
"8673",92.2243987105414
"8674",134.915850201462
"8675",173.650552017419
"8676",122.067957364315
"8677",184.006645774129
"8678",96.9362447046597
"8679",163.40826199631
"8680",151.412530803078
"8681",251.823889589777
"8682",125.101693058131
"8683",175.983901367139
"8684",157.142052358161
"8685",292.500277355642
"8686",74.4834809520574
"8687",81.3833214546226
"8688",70.8338032360446
"8689",138.78296408502
"8690",187.754345071017
"8691",99.8849941509187
"8692",125.101693058131
"8693",148.205355344474
"8694",141.296299283013
"8695",184.006645774129
"8696",141.296299283013
"8697",179.950397729243
"8698",163.497995865296
"8699",122.067957364315
"8700",89.6510244425527
"8701",70.1159789893265
"8702",144.552271749153
"8703",88.1165501147955
"8704",106.325166518032
"8705",95.2638170553176
"8706",130.372463208369
"8707",95.2638170553176
"8708",93.5011950928781
"8709",117.462733132398
"8710",149.995962224953
"8711",96.9362447046597
"8712",93.5011950928781
"8713",199.532678645389
"8714",122.067957364315
"8715",184.923006851867
"8716",175.370843275589
"8717",207.545140046357
"8718",41.9495422459273
"8719",96.9362447046597
"8720",141.296299283013
"8721",179.950397729243
"8722",175.983901367139
"8723",125.101693058131
"8724",133.616262647245
"8725",96.9362447046597
"8726",218.465076767527
"8727",157.492510711755
"8728",272.516337750308
"8729",304.216958071542
"8730",69.0541152086771
"8731",136.12732234209
"8732",122.750118434087
"8733",245.360902108577
"8734",179.950397729243
"8735",139.012878936926
"8736",122.692175914444
"8737",187.754345071017
"8738",114.755137939376
"8739",255.256074268573
"8740",154.297561136741
"8741",139.028185213322
"8742",97.686138225303
"8743",122.750118434087
"8744",242.213537644546
"8745",153.236205355862
"8746",37.219023628975
"8747",85.6294131040806
"8748",105.116024869835
"8749",88.7206283162328
"8750",204.740988053104
"8751",164.963307873352
"8752",72.1523661795334
"8753",64.3346986970086
"8754",215.961552458696
"8755",132.190546105722
"8756",151.364615670402
"8757",192.973747076561
"8758",103.230648981423
"8759",144.360784831837
"8760",148.205355344474
"8761",349.406720368694
"8762",202.627727797962
"8763",148.205355344474
"8764",157.492510711755
"8765",228.857992719213
"8766",124.782411929089
"8767",319.90929337732
"8768",375.797503897419
"8769",312.167754057442
"8770",77.7840299829424
"8771",144.552271749153
"8772",71.0416856387684
"8773",44.6015097601759
"8774",122.692175914444
"8775",269.678142863067
"8776",187.754345071017
"8777",70.1159789893265
"8778",151.364615670402
"8779",60.2290658193083
"8780",114.215534289637
"8781",83.0588363966077
"8782",125.101693058131
"8783",424.940760015805
"8784",192.973747076561
"8785",184.923006851867
"8786",218.465076767527
"8787",148.205355344474
"8788",148.205355344474
"8789",130.372463208369
"8790",252.175930726837
"8791",178.304668836134
"8792",105.116024869835
"8793",122.692175914444
"8794",149.995962224953
"8795",187.754345071017
"8796",178.304668836134
"8797",117.16843618111
"8798",224.733966066885
"8799",187.754345071017
"8800",202.627727797962
"8801",226.316524493065
"8802",290.596098664425
"8803",202.323881303622
"8804",186.119240802335
"8805",255.256074268573
"8806",85.2678158930501
"8807",108.375982267035
"8808",317.817442847687
"8809",99.08026523967
"8810",85.2678158930501
"8811",266.239044083322
"8812",173.232657239146
"8813",96.9362447046597
"8814",166.525774472291
"8815",64.5019558935247
"8816",122.750118434087
"8817",223.456330340117
"8818",125.101693058131
"8819",176.570083097847
"8820",173.650552017419
"8821",148.205355344474
"8822",255.256074268573
"8823",114.215534289637
"8824",152.573166564633
"8825",118.586641187902
"8826",125.101693058131
"8827",175.370843275589
"8828",147.371614757809
"8829",122.750118434087
"8830",107.78475278003
"8831",175.983901367139
"8832",173.650552017419
"8833",155.897284125284
"8834",41.3660987518986
"8835",124.447869535553
"8836",263.237620310765
"8837",132.539979608574
"8838",117.462733132398
"8839",134.915850201462
"8840",77.7651795628309
"8841",187.754345071017
"8842",148.205355344474
"8843",114.215534289637
"8844",325.469130071353
"8845",149.995962224953
"8846",242.213537644546
"8847",114.755137939376
"8848",133.616262647245
"8849",215.961552458696
"8850",96.8257935729829
"8851",74.7937557347631
"8852",56.8353056293909
"8853",177.486167173287
"8854",211.062847177408
"8855",317.817442847687
"8856",199.532678645389
"8857",81.3833214546226
"8858",122.067957364315
"8859",177.486167173287
"8860",69.0541152086771
"8861",70.1159789893265
"8862",106.325166518032
"8863",84.8195966551447
"8864",79.2530394549715
"8865",242.213537644546
"8866",122.692175914444
"8867",83.1338101578201
"8868",177.486167173287
"8869",108.153162666195
"8870",93.2657868474082
"8871",269.678142863067
"8872",220.567709809785
"8873",163.40826199631
"8874",253.588922543042
"8875",325.469130071353
"8876",144.552271749153
"8877",148.205355344474
"8878",108.375982267035
"8879",108.153162666195
"8880",57.70038705364
"8881",148.205355344474
"8882",128.07261431177
"8883",164.963307873352
"8884",148.205355344474
"8885",44.6015097601759
"8886",77.7651795628309
"8887",100.514136293507
"8888",157.492510711755
"8889",136.12732234209
"8890",148.205355344474
"8891",74.2590803764144
"8892",269.678142863067
"8893",112.475029690308
"8894",110.878113024881
"8895",96.9362447046597
"8896",173.650552017419
"8897",79.2530394549715
"8898",114.755137939376
"8899",132.539979608574
"8900",69.0541152086771
"8901",155.897284125284
"8902",300.926239688399
"8903",92.2243987105414
"8904",214.032908086784
"8905",184.923006851867
"8906",149.995962224953
"8907",93.8296857208518
"8908",218.465076767527
"8909",187.754345071017
"8910",95.2638170553176
"8911",233.525131898577
"8912",132.539979608574
"8913",215.961552458696
"8914",202.627727797962
"8915",115.655786615272
"8916",184.923006851867
"8917",110.878113024881
"8918",269.678142863067
"8919",192.973747076561
"8920",83.0588363966077
"8921",84.6224575898135
"8922",44.8510178645554
"8923",122.692175914444
"8924",133.616262647245
"8925",144.552271749153
"8926",163.40826199631
"8927",125.101693058131
"8928",190.532195986678
"8929",184.923006851867
"8930",124.782411929089
"8931",104.255610804627
"8932",178.304668836134
"8933",144.552271749153
"8934",211.062847177408
"8935",83.0588363966077
"8936",252.175930726837
"8937",218.465076767527
"8938",55.1526757879323
"8939",77.0563251447251
"8940",201.222140782313
"8941",144.360784831837
"8942",230.375441060516
"8943",100.514136293507
"8944",122.750118434087
"8945",51.4026843025918
"8946",69.0541152086771
"8947",56.2647195927331
"8948",108.153162666195
"8949",125.101693058131
"8950",125.101693058131
"8951",141.296299283013
"8952",54.1585852626905
"8953",207.8097526774
"8954",130.372463208369
"8955",263.237620310765
"8956",153.236205355862
"8957",233.619407551693
"8958",247.294740361865
"8959",106.325166518032
"8960",202.627727797962
"8961",173.650552017419
"8962",178.275136911926
"8963",88.1165501147955
"8964",220.567709809785
"8965",184.923006851867
"8966",169.142250476653
"8967",70.8338032360446
"8968",155.897284125284
"8969",114.755137939376
"8970",50.3846434482155
"8971",83.5824157186266
"8972",70.8338032360446
"8973",92.2243987105414
"8974",92.2243987105414
"8975",133.616262647245
"8976",157.492510711755
"8977",106.325166518032
"8978",173.650552017419
"8979",229.553985900813
"8980",223.456330340117
"8981",73.429363520417
"8982",64.3346986970086
"8983",84.8195966551447
"8984",100.251907502601
"8985",85.2678158930501
"8986",69.0541152086771
"8987",242.213537644546
"8988",105.116024869835
"8989",152.573166564633
"8990",133.669923288522
"8991",187.754345071017
"8992",133.616262647245
"8993",280.027090409358
"8994",155.897284125284
"8995",377.229317783376
"8996",158.822592818681
"8997",155.897284125284
"8998",112.475029690308
"8999",111.113564963596
"9000",148.205355344474
"9001",70.8338032360446
"9002",144.360784831837
"9003",83.1338101578201
"9004",83.1338101578201
"9005",121.496558012576
"9006",39.5357412130457
"9007",167.977412049066
"9008",122.750118434087
"9009",133.616262647245
"9010",125.101693058131
"9011",84.8195966551447
"9012",111.113564963596
"9013",178.275136911926
"9014",184.923006851867
"9015",96.8257935729829
"9016",46.4377614711385
"9017",154.297561136741
"9018",175.983901367139
"9019",88.7206283162328
"9020",84.8195966551447
"9021",115.655786615272
"9022",152.901351634778
"9023",247.294740361865
"9024",207.545140046357
"9025",125.101693058131
"9026",55.7477191539861
"9027",112.475029690308
"9028",132.539979608574
"9029",133.669923288522
"9030",132.539979608574
"9031",305.492816697264
"9032",99.08026523967
"9033",187.754345071017
"9034",269.678142863067
"9035",111.113564963596
"9036",164.963307873352
"9037",176.570083097847
"9038",108.153162666195
"9039",187.754345071017
"9040",41.9996962268799
"9041",122.692175914444
"9042",179.950397729243
"9043",112.475029690308
"9044",81.3833214546226
"9045",190.532195986678
"9046",163.40826199631
"9047",190.532195986678
"9048",187.754345071017
"9049",89.6510244425527
"9050",300.951338527486
"9051",93.8296857208518
"9052",122.692175914444
"9053",93.8296857208518
"9054",95.2638170553176
"9055",211.062847177408
"9056",201.222140782313
"9057",218.465076767527
"9058",53.8860227213337
"9059",263.237620310765
"9060",134.915850201462
"9061",69.0541152086771
"9062",154.297561136741
"9063",106.325166518032
"9064",110.878113024881
"9065",70.8338032360446
"9066",93.5011950928781
"9067",144.360784831837
"9068",163.40826199631
"9069",252.175930726837
"9070",107.78475278003
"9071",108.153162666195
"9072",128.07261431177
"9073",108.153162666195
"9074",187.754345071017
"9075",139.012878936926
"9076",175.370843275589
"9077",207.545140046357
"9078",141.296299283013
"9079",179.950397729243
"9080",141.296299283013
"9081",141.849502030127
"9082",192.900290334792
"9083",154.297561136741
"9084",122.750118434087
"9085",252.175930726837
"9086",223.456330340117
"9087",48.6322435461
"9088",187.754345071017
"9089",85.9702332140678
"9090",93.5011950928781
"9091",110.878113024881
"9092",99.9562490712449
"9093",255.256074268573
"9094",184.923006851867
"9095",207.545140046357
"9096",93.8296857208518
"9097",75.8921621224215
"9098",130.372463208369
"9099",157.142052358161
"9100",96.3737526632042
"9101",112.865370052266
"9102",218.465076767527
"9103",263.237620310765
"9104",184.923006851867
"9105",132.539979608574
"9106",148.205355344474
"9107",106.814513384453
"9108",176.570083097847
"9109",161.360604656912
"9110",125.101693058131
"9111",187.754345071017
"9112",133.669923288522
"9113",124.447869535553
"9114",128.07261431177
"9115",144.552271749153
"9116",293.912775472635
"9117",155.897284125284
"9118",111.113564963596
"9119",144.360784831837
"9120",106.261001015561
"9121",104.255610804627
"9122",44.6015097601759
"9123",51.4026843025918
"9124",106.325166518032
"9125",175.983901367139
"9126",155.897284125284
"9127",263.237620310765
"9128",326.637688370837
"9129",202.323881303622
"9130",211.062847177408
"9131",175.370843275589
"9132",215.961552458696
"9133",124.782411929089
"9134",124.447869535553
"9135",139.012878936926
"9136",58.4950702654056
"9137",44.3385698781656
"9138",187.754345071017
"9139",121.496558012576
"9140",242.213537644546
