"","alpha"
"7725",2961.41563007118
"7726",1.08593268924292
"7727",11831.5696634094
"7728",7386.05361274024
"7729",2297.68304655593
"7730",10894.0021121599
"7731",3906.07098916794
"7732",31705.972092404
"7733",0.381111183235158
"7734",1.16446658145586
"7735",12634.7557822374
"7736",7386.05361274024
"7737",0.50513704158466
"7738",5203.53314323718
"7739",4.03593632088315
"7740",1.23526373642676
"7741",1.29040748330602
"7742",7386.05361274024
"7743",5203.53314323718
"7744",0.754825453116353
"7745",10539.744470078
"7746",11831.7434436283
"7747",2329.60092042091
"7748",5485.55680776442
"7749",6498.27974291118
"7750",3857.57844078927
"7751",10894.0021121599
"7752",3585.84097707182
"7753",1.96426837517328
"7754",1.23389237940935
"7755",24320.5439408102
"7756",1.16711428693532
"7757",1.32438832901204
"7758",1.70180089815089
"7759",16046.5367668576
"7760",8855.6155178481
"7761",12634.7557822374
"7762",3043.72052978706
"7763",9.33364759239734
"7764",2633.31034706123
"7765",3.16017585353735
"7766",1.48598576168991
"7767",5333.53600658563
"7768",1.0979700843208
"7769",2989.0536946951
"7770",1.23526373642676
"7771",1.43249956395572
"7772",27949.9813256344
"7773",1.48598576168991
"7774",24320.5439408102
"7775",0.696714519676241
"7776",935.848651383706
"7777",10539.744470078
"7778",14478.2861973349
"7779",6552.21065819161
"7780",1.57859391769973
"7781",0.574800112054389
"7782",1.16777222871604
"7783",3857.57844078927
"7784",7000.45888983478
"7785",3.16017585353735
"7786",10894.0021121599
"7787",1.50594610998397
"7788",2.14641504757567
"7789",2.95889351000628
"7790",251.342033318108
"7791",0.66476567778232
"7792",4.58507296592562
"7793",27949.9813256344
"7794",0.377926293189162
"7795",4499.38455662663
"7796",1.030721861657
"7797",388.662754921141
"7798",1.16777222871604
"7799",2.95362719779502
"7800",0.377926293189162
"7801",1472.89474033712
"7802",0.749764231560829
"7803",0.712421989889765
"7804",0.722582268589712
"7805",0.318664943371965
"7806",5852.0962553504
"7807",0.841409573890276
"7808",1.50594610998397
"7809",2.01306103704204
"7810",2.45074587603692
"7811",935.848651383706
"7812",4.09154357912569
"7813",1.50594610998397
"7814",6498.27974291118
"7815",0.486367774091058
"7816",1.16446658145586
"7817",7000.45888983478
"7818",3043.72052978706
"7819",3271.02775495593
"7820",8440.58972241042
"7821",13389.1190577794
"7822",7386.05361274024
"7823",4.58507296592562
"7824",1.16711428693532
"7825",4.58507296592562
"7826",0.506120516908188
"7827",2.45074587603692
"7828",0.820055849928347
"7829",0.354888050273967
"7830",5333.53600658563
"7831",5.32526937770923
"7832",2.14641504757567
"7833",24320.5439408102
"7834",7386.05361274024
"7835",12510.2048642835
"7836",3916.03713034306
"7837",1.96426837517328
"7838",0.815879373733023
"7839",2213.17348836746
"7840",0.995766581367851
"7841",1.68290778367908
"7842",16108.3990475276
"7843",15299.7358532875
"7844",1.0979700843208
"7845",6498.27974291118
"7846",0.689724699189374
"7847",1.50594610998397
"7848",1.16777222871604
"7849",12460.1666620074
"7850",1.16446658145586
"7851",6360.54471297704
"7852",1.48598576168991
"7853",0.673748783768527
"7854",13084.1751988487
"7855",0.722582268589712
"7856",3.16017585353735
"7857",5485.55680776442
"7858",11831.7434436283
"7859",6.94282530065884
"7860",4.89627302274882
"7861",0.63470040694275
"7862",6498.27974291118
"7863",5.32526937770923
"7864",7401.11231471687
"7865",815.364410971753
"7866",0.93240552534959
"7867",18550.2956093692
"7868",0.696714519676241
"7869",0.788675764319423
"7870",7401.11231471687
"7871",3.16017585353735
"7872",16046.5367668576
"7873",10539.744470078
"7874",10894.0021121599
"7875",14478.2861973349
"7876",1.52564377107323
"7877",1.59925343733749
"7878",0.802895287119714
"7879",2.95362719779502
"7880",1.67502633143017
"7881",2659.33801971942
"7882",0.357886415125049
"7883",3043.72052978706
"7884",11831.5696634094
"7885",3.14785493237451
"7886",10894.0021121599
"7887",27949.9813256344
"7888",32.9618358212066
"7889",1527.98162883039
"7890",10356.4311354918
"7891",9220.31208306689
"7892",1.66240740024944
"7893",4111.22111915397
"7894",11831.5696634094
"7895",0.309360765572651
"7896",9220.31208306689
"7897",5333.53600658563
"7898",1798.06985654132
"7899",11831.5696634094
"7900",14478.2861973349
"7901",10356.4311354918
"7902",0.515916414298836
"7903",6552.21065819161
"7904",1.16711428693532
"7905",11831.5696634094
"7906",18050.8893969539
"7907",1.34724232671553
"7908",2.69014374322049
"7909",3043.72052978706
"7910",5333.53600658563
"7911",0.939302378220558
"7912",10539.744470078
"7913",10539.744470078
"7914",21995.5165286438
"7915",8372.68695747764
"7916",10927.8517700325
"7917",1.68290778367908
"7918",12159.319011867
"7919",13389.1190577794
"7920",2.69014374322049
"7921",0.813430426739596
"7922",7386.05361274024
"7923",0.689724699189374
"7924",995.150323111363
"7925",2.95362719779502
"7926",10539.744470078
"7927",5485.55680776442
"7928",4499.38455662663
"7929",31705.972092404
"7930",0.820055849928347
"7931",10539.744470078
"7932",1.08593268924292
"7933",3857.57844078927
"7934",3271.02775495593
"7935",12159.319011867
"7936",0.690399788249348
"7937",10539.744470078
"7938",4.58507296592562
"7939",0.627497246477025
"7940",0.575231945545154
"7941",7401.11231471687
"7942",8064.40164420703
"7943",2.12346904991041
"7944",7538.096745959
"7945",16108.3990475276
"7946",1.16711428693532
"7947",16046.5367668576
"7948",1663.45861649465
"7949",6498.27974291118
"7950",2288.92066095941
"7951",1.16446658145586
"7952",16108.3990475276
"7953",13389.1190577794
"7954",5485.55680776442
"7955",22114.3735584039
"7956",6417.18216155845
"7957",0.331913585058451
"7958",5546.41255187489
"7959",12510.2048642835
"7960",9220.31208306689
"7961",6498.27974291118
"7962",0.657351512923509
"7963",2987.54921959081
"7964",1.57859391769973
"7965",8716.85352438513
"7966",3043.72052978706
"7967",4523.27000725835
"7968",3916.03713034306
"7969",1.50594610998397
"7970",10539.744470078
"7971",0.50513704158466
"7972",2.69014374322049
"7973",27949.9813256344
"7974",9220.31208306689
"7975",7401.11231471687
"7976",3.16017585353735
"7977",1.53007128553864
"7978",0.477693054497345
"7979",0.696714519676241
"7980",995.150323111363
"7981",5.99455163921656
"7982",6704.99754518906
"7983",0.802895287119714
"7984",32.9618358212066
"7985",16046.5367668576
"7986",7386.05361274024
"7987",3043.72052978706
"7988",10539.744470078
"7989",2.69014374322049
"7990",2157.60402842485
"7991",5012.41146774855
"7992",11831.7434436283
"7993",0.918897366493699
"7994",5647.46150591293
"7995",3857.57844078927
"7996",1.23129671492479
"7997",233.462223325529
"7998",1.16446658145586
"7999",15142.854732648
"8000",3.16017585353735
"8001",0.407644871768578
"8002",0.450319539661113
"8003",0.418175014714756
"8004",12460.1666620074
"8005",3585.84097707182
"8006",5333.53600658563
"8007",7386.05361274024
"8008",6964.2969908268
"8009",5.32526937770923
"8010",6.94282530065884
"8011",1134.79495507789
"8012",1.04034708795383
"8013",16046.5367668576
"8014",15299.7358532875
"8015",8372.68695747764
"8016",5333.53600658563
"8017",0.604863375608001
"8018",5172.29713744934
"8019",388.662754921141
"8020",9220.31208306689
"8021",0.605753549959216
"8022",5843.86751341856
"8023",7401.11231471687
"8024",3585.84097707182
"8025",0.569577004451446
"8026",7401.11231471687
"8027",1.53007128553864
"8028",4312.34304220335
"8029",1.16711428693532
"8030",13389.1190577794
"8031",3.16017585353735
"8032",9220.31208306689
"8033",0.894559693166585
"8034",0.736060616995088
"8035",1.24492733543496
"8036",21995.5165286438
"8037",27949.9813256344
"8038",14478.2861973349
"8039",3043.72052978706
"8040",12634.7557822374
"8041",0.566723299184498
"8042",2213.17348836746
"8043",2633.31034706123
"8044",0.93240552534959
"8045",3232.58031248093
"8046",0.820055849928347
"8047",0.754825453116353
"8048",1.23526373642676
"8049",1.50594610998397
"8050",0.959047184287904
"8051",3.2293061672825
"8052",2.95362719779502
"8053",15299.7358532875
"8054",0.712421989889765
"8055",2297.68304655593
"8056",2.95362719779502
"8057",5.50547003898248
"8058",12159.319011867
"8059",2213.17348836746
"8060",13389.1190577794
"8061",2.14641504757567
"8062",9220.31208306689
"8063",0.839732125416688
"8064",12634.7557822374
"8065",21995.5165286438
"8066",1.08593268924292
"8067",0.820055849928347
"8068",3.16017585353735
"8069",1.57859391769973
"8070",7538.096745959
"8071",2.69014374322049
"8072",7386.05361274024
"8073",12634.7557822374
"8074",0.815879373733023
"8075",0.407644871768578
"8076",0.252317626016198
"8077",0.500579535429803
"8078",5.99455163921656
"8079",1.50594610998397
"8080",388.662754921141
"8081",13389.1190577794
"8082",0.357886415125049
"8083",6.94282530065884
"8084",7386.05361274024
"8085",1.52564377107323
"8086",4.89627302274882
"8087",1.16711428693532
"8088",0.605753549959216
"8089",22114.3735584039
"8090",0.837225584856119
"8091",3043.72052978706
"8092",0.605753549959216
"8093",15142.854732648
"8094",1.59925343733749
"8095",3585.84097707182
"8096",1.08340997600048
"8097",6.94282530065884
"8098",0.815879373733023
"8099",6498.27974291118
"8100",1.16446658145586
"8101",5.32526937770923
"8102",13389.1190577794
"8103",21995.5165286438
"8104",2.69014374322049
"8105",7538.096745959
"8106",1.16777222871604
"8107",0.839732125416688
"8108",1.57859391769973
"8109",11831.5696634094
"8110",1066.77761145362
"8111",14478.2861973349
"8112",0.445714097054686
"8113",903.734962851446
"8114",995.150323111363
"8115",2.32605817247678
"8116",2.95362719779502
"8117",0.251261605489853
"8118",10138.6761869345
"8119",0.562195903914954
"8120",3043.72052978706
"8121",995.150323111363
"8122",6.94282530065884
"8123",2.69014374322049
"8124",4.03593632088315
"8125",1.84549576880239
"8126",6807.26109724025
"8127",3585.84097707182
"8128",1.32438832901204
"8129",1.02841091807931
"8130",13084.1751988487
"8131",10225.3087023352
"8132",7401.11231471687
"8133",5333.53600658563
"8134",8271.11286025144
"8135",8372.68695747764
"8136",1.16446658145586
"8137",0.820055849928347
"8138",4.03593632088315
"8139",0.754825453116353
"8140",2.52029112393029
"8141",2.95362719779502
"8142",251.342033318108
"8143",4.03593632088315
"8144",5.37884742775844
"8145",3271.02775495593
"8146",1.03953300571284
"8147",1.34442309125643
"8148",4523.27000725835
"8149",0.745329047468737
"8150",0.423417761916969
"8151",5172.29713744934
"8152",0.745329047468737
"8153",4.03593632088315
"8154",7401.11231471687
"8155",16046.5367668576
"8156",5333.53600658563
"8157",10356.4311354918
"8158",0.535371947980304
"8159",0.220611630451158
"8160",0.477693054497345
"8161",3857.57844078927
"8162",2213.17348836746
"8163",9313.78697400544
"8164",0.605753549959216
"8165",5333.53600658563
"8166",7401.11231471687
"8167",0.657351512923509
"8168",1.34724232671553
"8169",5852.0962553504
"8170",0.605753549959216
"8171",1.83661630662012
"8172",3.21585397885859
"8173",13389.1190577794
"8174",21995.5165286438
"8175",0.862412461479308
"8176",9220.31208306689
"8177",11831.7434436283
"8178",1.68290778367908
"8179",2961.41563007118
"8180",5.50547003898248
"8181",1.59925343733749
"8182",2297.68304655593
"8183",0.657351512923509
"8184",4.09154357912569
"8185",7386.05361274024
"8186",4749.59589475677
"8187",7401.11231471687
"8188",10539.744470078
"8189",6417.18216155845
"8190",3043.72052978706
"8191",995.150323111363
"8192",15299.7358532875
"8193",1.20455809089015
"8194",2.95362719779502
"8195",1805.33174106369
"8196",16046.5367668576
"8197",0.995766581367851
"8198",0.605753549959216
"8199",5333.53600658563
"8200",5485.55680776442
"8201",0.566723299184498
"8202",1.48598576168991
"8203",4111.22111915397
"8204",27949.9813256344
"8205",0.66476567778232
"8206",1.50594610998397
"8207",12159.319011867
"8208",8372.68695747764
"8209",9.33364759239734
"8210",7386.05361274024
"8211",2.69014374322049
"8212",13084.1751988487
"8213",2213.17348836746
"8214",995.150323111363
"8215",2.12346904991041
"8216",12460.1666620074
"8217",13389.1190577794
"8218",6.94282530065884
"8219",0.394293179799226
"8220",7401.11231471687
"8221",0.506120516908188
"8222",11831.5696634094
"8223",2.14641504757567
"8224",2.95362719779502
"8225",16108.3990475276
"8226",4.03593632088315
"8227",1.48598576168991
"8228",1.50594610998397
"8229",1.50594610998397
"8230",1904.65268688282
"8231",1.08593268924292
"8232",3232.58031248093
"8233",8372.68695747764
"8234",0.577197398776679
"8235",0.609906355804134
"8236",1.59925343733749
"8237",16046.5367668576
"8238",0.802895287119714
"8239",16046.5367668576
"8240",5081.03132508806
"8241",32.9618358212066
"8242",6498.27974291118
"8243",0.640654963895126
"8244",10225.3087023352
"8245",7386.05361274024
"8246",15299.7358532875
"8247",1527.98162883039
"8248",0.815879373733023
"8249",2.65543108614747
"8250",388.662754921141
"8251",24320.5439408102
"8252",11831.7434436283
"8253",6552.21065819161
"8254",14478.2861973349
"8255",1.16777222871604
"8256",9.33364759239734
"8257",1.16446658145586
"8258",4312.34304220335
"8259",1.08340997600048
"8260",1.48598576168991
"8261",2961.41563007118
"8262",1472.89474033712
"8263",3232.58031248093
"8264",2297.68304655593
"8265",3232.58031248093
"8266",11831.7434436283
"8267",9220.31208306689
"8268",8716.85352438513
"8269",5485.55680776442
"8270",872.793067871636
"8271",9220.31208306689
"8272",0.562195903914954
"8273",31.5789966396029
"8274",1.50594610998397
"8275",0.443407547048794
"8276",1.030721861657
"8277",3.16017585353735
"8278",2633.31034706123
"8279",6498.27974291118
"8280",6552.21065819161
"8281",5843.86751341856
"8282",0.815879373733023
"8283",5.99455163921656
"8284",0.238826464914217
"8285",6.94282530065884
"8286",4499.38455662663
"8287",10356.4311354918
"8288",5.32526937770923
"8289",0.768589557203776
"8290",5333.53600658563
"8291",21995.5165286438
"8292",3043.72052978706
"8293",1.08593268924292
"8294",0.609906355804134
"8295",0.862412461479308
"8296",3249.97566369385
"8297",2.69014374322049
"8298",22114.3735584039
"8299",4.09154357912569
"8300",5172.29713744934
"8301",388.662754921141
"8302",6498.27974291118
"8303",11831.7434436283
"8304",3043.72052978706
"8305",32.9618358212066
"8306",2961.41563007118
"8307",2213.17348836746
"8308",10889.5995371543
"8309",3043.72052978706
"8310",0.862412461479308
"8311",10889.5995371543
"8312",251.342033318108
"8313",7401.11231471687
"8314",1.50594610998397
"8315",1.16446658145586
"8316",5333.53600658563
"8317",8440.58972241042
"8318",2633.31034706123
"8319",16108.3990475276
"8320",1.16446658145586
"8321",7386.05361274024
"8322",16046.5367668576
"8323",6552.21065819161
"8324",1.16777222871604
"8325",1.34724232671553
"8326",10138.6761869345
"8327",5485.55680776442
"8328",9220.31208306689
"8329",1.50594610998397
"8330",0.862412461479308
"8331",1.50594610998397
"8332",1.40698192730135
"8333",3.2293061672825
"8334",1066.77761145362
"8335",2.05603148049869
"8336",3232.58031248093
"8337",12159.319011867
"8338",5.32526937770923
"8339",27949.9813256344
"8340",11831.5696634094
"8341",0.50513704158466
"8342",0.300595554004616
"8343",1.030721861657
"8344",21995.5165286438
"8345",21995.5165286438
"8346",11831.5696634094
"8347",1.40698192730135
"8348",11.49109622564
"8349",5485.55680776442
"8350",1345.99569796561
"8351",1.34724232671553
"8352",0.862412461479308
"8353",3.16017585353735
"8354",8240.83286372788
"8355",4179.07291143091
"8356",5333.53600658563
"8357",1.96426837517328
"8358",0.825824925273417
"8359",24320.5439408102
"8360",12159.319011867
"8361",2989.0536946951
"8362",1.59925343733749
"8363",11831.7434436283
"8364",3.21585397885859
"8365",0.689724699189374
"8366",27949.9813256344
"8367",2.69014374322049
"8368",2633.31034706123
"8369",1.59925343733749
"8370",9220.31208306689
"8371",251.342033318108
"8372",0.535371947980304
"8373",18550.2956093692
"8374",11831.7434436283
"8375",21995.5165286438
"8376",4.03593632088315
"8377",1232.95505387531
"8378",1663.45861649465
"8379",0.754825453116353
"8380",0.477693054497345
"8381",4.03593632088315
"8382",0.904985588112715
"8383",3232.58031248093
"8384",0.673748783768527
"8385",1.7566213237072
"8386",1.50594610998397
"8387",1.59925343733749
"8388",10889.5995371543
"8389",7401.11231471687
"8390",0.696714519676241
"8391",1.16711428693532
"8392",1.98517343273786
"8393",5172.29713744934
"8394",2.05603148049869
"8395",13084.1751988487
"8396",10539.744470078
"8397",4.09154357912569
"8398",1.67502633143017
"8399",16046.5367668576
"8400",3.2293061672825
"8401",254.380684256236
"8402",3232.58031248093
"8403",7386.05361274024
"8404",5.37884742775844
"8405",2.95362719779502
"8406",6417.18216155845
"8407",4.58507296592562
"8408",0.820055849928347
"8409",7401.11231471687
"8410",12159.319011867
"8411",2987.54921959081
"8412",1.14634118567773
"8413",4.03593632088315
"8414",2.05603148049869
"8415",3.2293061672825
"8416",7401.11231471687
"8417",1.0979700843208
"8418",4.58507296592562
"8419",251.342033318108
"8420",11831.7434436283
"8421",1345.99569796561
"8422",2633.31034706123
"8423",0.839732125416688
"8424",8372.68695747764
"8425",11831.7434436283
"8426",2.19073643250019
"8427",15299.7358532875
"8428",5.99455163921656
"8429",0.820055849928347
"8430",10539.744470078
"8431",5.99455163921656
"8432",0.579679396452257
"8433",2.95477654327555
"8434",0.802895287119714
"8435",5333.53600658563
"8436",3.16017585353735
"8437",3585.84097707182
"8438",27949.9813256344
"8439",6.94282530065884
"8440",6552.21065819161
"8441",3043.72052978706
"8442",7401.11231471687
"8443",838.377204395806
"8444",1.16777222871604
"8445",21995.5165286438
"8446",2929.72041876234
"8447",2.95362719779502
"8448",21995.5165286438
"8449",1.23526373642676
"8450",1.27785447006653
"8451",1.96426837517328
"8452",5333.53600658563
"8453",0.68136617843648
"8454",1.08340997600048
"8455",3043.72052978706
"8456",1.67398041946828
"8457",681.778088084366
"8458",16046.5367668576
"8459",251.342033318108
"8460",5333.53600658563
"8461",4.03593632088315
"8462",5333.53600658563
"8463",0.673748783768527
"8464",0.754825453116353
"8465",8716.85352438513
"8466",3271.02775495593
"8467",7386.05361274024
"8468",11.49109622564
"8469",3267.67299799102
"8470",1.34098846450999
"8471",388.662754921141
"8472",22114.3735584039
"8473",1.34098846450999
"8474",16046.5367668576
"8475",9220.31208306689
"8476",1.030721861657
"8477",0.236785985640683
"8478",1.16446658145586
"8479",9.33364759239734
"8480",3043.72052978706
"8481",0.296758267765235
"8482",0.802895287119714
"8483",21995.5165286438
"8484",6807.26109724025
"8485",11831.5696634094
"8486",2.95362719779502
"8487",1066.77761145362
"8488",0.768589557203776
"8489",7401.11231471687
"8490",0.33453982768551
"8491",1.08340997600048
"8492",7401.11231471687
"8493",16108.3990475276
"8494",5852.0962553504
"8495",3.16017585353735
"8496",15142.854732648
"8497",0.506120516908188
"8498",2.14641504757567
"8499",3043.72052978706
"8500",10539.744470078
"8501",3585.84097707182
"8502",1.16777222871604
"8503",388.662754921141
"8504",0.995766581367851
"8505",1.96426837517328
"8506",3.16017585353735
"8507",0.50513704158466
"8508",3.16017585353735
"8509",2961.41563007118
"8510",301.593919076618
"8511",3376.89682036287
"8512",7386.05361274024
"8513",3.2293061672825
"8514",1.0979700843208
"8515",0.815879373733023
"8516",7386.05361274024
"8517",0.839732125416688
"8518",2.69014374322049
"8519",5012.41146774855
"8520",3.16017585353735
"8521",1.50594610998397
"8522",0.535371947980304
"8523",0.640654963895126
"8524",1.0979700843208
"8525",8372.68695747764
"8526",0.862412461479308
"8527",7401.11231471687
"8528",3232.58031248093
"8529",1.08593268924292
"8530",4.03593632088315
"8531",3.16017585353735
"8532",995.150323111363
"8533",7401.11231471687
"8534",6.94282530065884
"8535",8240.83286372788
"8536",2.95362719779502
"8537",1.32090314599132
"8538",7386.05361274024
"8539",1663.45861649465
"8540",1.59925343733749
"8541",2961.41563007118
"8542",2.12346904991041
"8543",14478.2861973349
"8544",10539.744470078
"8545",32.9618358212066
"8546",0.30925187143119
"8547",2929.72041876234
"8548",11831.7434436283
"8549",1.34724232671553
"8550",275.416055367566
"8551",0.4087931786362
"8552",0.609906355804134
"8553",6498.27974291118
"8554",10894.0021121599
"8555",3043.72052978706
"8556",3.2293061672825
"8557",1.50594610998397
"8558",4.03593632088315
"8559",0.824875761171408
"8560",2.05603148049869
"8561",24320.5439408102
"8562",12510.2048642835
"8563",3857.57844078927
"8564",0.535371947980304
"8565",2.14641504757567
"8566",4.58507296592562
"8567",4.03593632088315
"8568",3.16017585353735
"8569",2213.17348836746
"8570",0.42660042089264
"8571",1669.79087194386
"8572",0.609906355804134
"8573",8064.40164420703
"8574",2.18626995802926
"8575",5852.0962553504
"8576",1.57859391769973
"8577",18050.8893969539
"8578",1.0979700843208
"8579",190.029883939505
"8580",5333.53600658563
"8581",2929.72041876234
"8582",0.758843029078492
"8583",0.238826464914217
"8584",0.405697266305136
"8585",2.14641504757567
"8586",8372.68695747764
"8587",0.690399788249348
"8588",1.16711428693532
"8589",233.462223325529
"8590",0.507214546863628
"8591",2.12346904991041
"8592",3267.67299799102
"8593",5333.53600658563
"8594",1.08593268924292
"8595",13084.1751988487
"8596",2213.17348836746
"8597",10889.5995371543
"8598",0.754825453116353
"8599",3271.02775495593
"8600",4.09154357912569
"8601",0.66476567778232
"8602",995.150323111363
"8603",1.67398041946828
"8604",0.412460220730519
"8605",5485.55680776442
"8606",14478.2861973349
"8607",9.33364759239734
"8608",1.48598576168991
"8609",12634.7557822374
"8610",254.380684256236
"8611",21995.5165286438
"8612",3271.02775495593
"8613",2.14641504757567
"8614",4.03593632088315
"8615",9220.31208306689
"8616",22114.3735584039
"8617",16046.5367668576
"8618",6552.21065819161
"8619",5012.41146774855
"8620",0.995766581367851
"8621",995.150323111363
"8622",251.342033318108
"8623",3271.02775495593
"8624",0.820055849928347
"8625",5485.55680776442
"8626",1.02841091807931
"8627",5852.0962553504
"8628",27949.9813256344
"8629",1.08593268924292
"8630",1.83661630662012
"8631",16046.5367668576
"8632",2.14641504757567
"8633",4.09154357912569
"8634",935.848651383706
"8635",7386.05361274024
"8636",1.16777222871604
"8637",1.27785447006653
"8638",0.690399788249348
"8639",1.05691575870629
"8640",1.27785447006653
"8641",0.690399788249348
"8642",1.50594610998397
"8643",1.34442309125643
"8644",3.21585397885859
"8645",1.34724232671553
"8646",1.43249956395572
"8647",10356.4311354918
"8648",0.535371947980304
"8649",2.52029112393029
"8650",5333.53600658563
"8651",0.506120516908188
"8652",3043.72052978706
"8653",388.662754921141
"8654",2987.54921959081
"8655",0.894559693166585
"8656",0.722582268589712
"8657",251.342033318108
"8658",6498.27974291118
"8659",1.23389237940935
"8660",1.23526373642676
"8661",3271.02775495593
"8662",0.364199170257106
"8663",16046.5367668576
"8664",995.150323111363
"8665",12510.2048642835
"8666",0.477693054497345
"8667",233.462223325529
"8668",1.66240740024944
"8669",3.16017585353735
"8670",6498.27974291118
"8671",5333.53600658563
"8672",5.32526937770923
"8673",1.59925343733749
"8674",388.662754921141
"8675",1.7566213237072
"8676",14478.2861973349
"8677",5.37884742775844
"8678",16046.5367668576
"8679",27949.9813256344
"8680",7000.45888983478
"8681",1.13487424174564
"8682",21995.5165286438
"8683",2.45074587603692
"8684",32.9618358212066
"8685",0.483839861312145
"8686",1.52564377107323
"8687",24320.5439408102
"8688",12159.319011867
"8689",1.5583310754205
"8690",7401.11231471687
"8691",3.16116945816121
"8692",21995.5165286438
"8693",3.16017585353735
"8694",5333.53600658563
"8695",5.37884742775844
"8696",5333.53600658563
"8697",2.95362719779502
"8698",275.416055367566
"8699",14478.2861973349
"8700",0.609906355804134
"8701",0.604863375608001
"8702",2.12346904991041
"8703",4111.22111915397
"8704",1.08593268924292
"8705",2.14641504757567
"8706",13389.1190577794
"8707",2.14641504757567
"8708",11831.5696634094
"8709",8855.6155178481
"8710",4.58507296592562
"8711",16046.5367668576
"8712",11831.5696634094
"8713",22114.3735584039
"8714",14478.2861973349
"8715",7386.05361274024
"8716",6498.27974291118
"8717",1.43249956395572
"8718",0.665398087096309
"8719",16046.5367668576
"8720",5333.53600658563
"8721",2.95362719779502
"8722",2.45074587603692
"8723",21995.5165286438
"8724",1.16711428693532
"8725",16046.5367668576
"8726",4.09154357912569
"8727",0.862412461479308
"8728",233.462223325529
"8729",3249.97566369385
"8730",1.16777222871604
"8731",1.34724232671553
"8732",5.32526937770923
"8733",5736.54649249103
"8734",2.95362719779502
"8735",1.67502633143017
"8736",4.03593632088315
"8737",7401.11231471687
"8738",0.605753549959216
"8739",5012.41146774855
"8740",5485.55680776442
"8741",0.50513704158466
"8742",0.4087931786362
"8743",5.32526937770923
"8744",15299.7358532875
"8745",995.150323111363
"8746",0.549189428167343
"8747",5.99455163921656
"8748",3232.58031248093
"8749",1.27785447006653
"8750",1.23389237940935
"8751",1.16446658145586
"8752",0.243993753619601
"8753",0.535371947980304
"8754",2.69014374322049
"8755",1527.98162883039
"8756",0.696714519676241
"8757",0.768589557203776
"8758",0.229326565114378
"8759",10539.744470078
"8760",3.16017585353735
"8761",2989.0536946951
"8762",10225.3087023352
"8763",3.16017585353735
"8764",0.862412461479308
"8765",0.500053646746744
"8766",0.815879373733023
"8767",2.3575140692418
"8768",852.992803418292
"8769",3271.02775495593
"8770",12460.1666620074
"8771",2.12346904991041
"8772",0.63470040694275
"8773",0.477693054497345
"8774",4.03593632088315
"8775",6.94282530065884
"8776",7401.11231471687
"8777",0.604863375608001
"8778",0.696714519676241
"8779",1.68290778367908
"8780",12510.2048642835
"8781",3.2293061672825
"8782",21995.5165286438
"8783",2305.20092325665
"8784",0.768589557203776
"8785",7386.05361274024
"8786",4.09154357912569
"8787",3.16017585353735
"8788",3.16017585353735
"8789",13389.1190577794
"8790",6552.21065819161
"8791",4499.38455662663
"8792",3232.58031248093
"8793",4.03593632088315
"8794",4.58507296592562
"8795",7401.11231471687
"8796",4499.38455662663
"8797",1.7787012560849
"8798",301.593919076618
"8799",7401.11231471687
"8800",10225.3087023352
"8801",1345.99569796561
"8802",8240.83286372788
"8803",1.08340997600048
"8804",2987.54921959081
"8805",5012.41146774855
"8806",1.0979700843208
"8807",1.23526373642676
"8808",1.67398041946828
"8809",0.825824925273417
"8810",1.0979700843208
"8811",2297.68304655593
"8812",1.83661630662012
"8813",16046.5367668576
"8814",10356.4311354918
"8815",0.93240552534959
"8816",5.32526937770923
"8817",2633.31034706123
"8818",21995.5165286438
"8819",3585.84097707182
"8820",1.7566213237072
"8821",3.16017585353735
"8822",5012.41146774855
"8823",12510.2048642835
"8824",18050.8893969539
"8825",0.657351512923509
"8826",21995.5165286438
"8827",6498.27974291118
"8828",10138.6761869345
"8829",5.32526937770923
"8830",0.498883561631862
"8831",2.45074587603692
"8832",1.7566213237072
"8833",251.342033318108
"8834",0.640654963895126
"8835",0.820055849928347
"8836",2961.41563007118
"8837",9.33364759239734
"8838",8855.6155178481
"8839",388.662754921141
"8840",0.802895287119714
"8841",7401.11231471687
"8842",3.16017585353735
"8843",12510.2048642835
"8844",806.487515274433
"8845",4.58507296592562
"8846",15299.7358532875
"8847",0.605753549959216
"8848",1.16711428693532
"8849",2.69014374322049
"8850",0.754825453116353
"8851",0.712421989889765
"8852",0.690399788249348
"8853",3.21585397885859
"8854",11831.7434436283
"8855",1.67398041946828
"8856",22114.3735584039
"8857",24320.5439408102
"8858",14478.2861973349
"8859",3.21585397885859
"8860",1.16777222871604
"8861",0.604863375608001
"8862",1.08593268924292
"8863",10889.5995371543
"8864",0.837225584856119
"8865",15299.7358532875
"8866",4.03593632088315
"8867",0.506120516908188
"8868",3.21585397885859
"8869",3043.72052978706
"8870",0.689724699189374
"8871",6.94282530065884
"8872",3857.57844078927
"8873",27949.9813256344
"8874",7538.096745959
"8875",806.487515274433
"8876",2.12346904991041
"8877",3.16017585353735
"8878",1.23526373642676
"8879",3043.72052978706
"8880",0.446395219035892
"8881",3.16017585353735
"8882",8372.68695747764
"8883",1.16446658145586
"8884",3.16017585353735
"8885",0.477693054497345
"8886",0.802895287119714
"8887",0.845483705391309
"8888",0.862412461479308
"8889",1.34724232671553
"8890",3.16017585353735
"8891",1798.06985654132
"8892",6.94282530065884
"8893",1.50594610998397
"8894",15142.854732648
"8895",16046.5367668576
"8896",1.7566213237072
"8897",0.837225584856119
